Source,Target,weight
AS11,R5BR,1
AS11,R6AR,1
AS11,R7BR,1
AS11,PVX,1
AS11,PDC,1
AS11,CP07,1
AS11,CP09,1
PDB,PDB,1
PDB,DD06,1
PDB,VD13,1
PDB,R1BL,1
PDB,R1BR,1
PDB,R2BR,1
PDB,R3BL,1
PDB,R4BL,1
PDB,R4BR,1
PDB,R5AL,1
PDB,R5AR,1
PDB,R5BR,1
PDB,R6AL,1
PDB,R6AR,1
PDB,R7AL,1
PDB,R7AR,1
PDB,R7BL,1
PDB,R7BR,1
PDB,R8BL,1
PDB,R9AL,1
PDB,R9AR,1
PDB,R9BL,1
PDB,R9BR,1
PDB,PHDL,1
PDB,HOA,1
PDB,HOB,1
PDB,PCAL,1
PDB,PCAR,1
PDB,SPCR,1
PDB,PVY,1
PDB,DVE,1
PDB,DX03,1
PDB,EF02,1
PDB,EF03,1
PDB,PDC,1
PDB,PGA,1
PDB,CA05,1
PDB,CA07,1
PDB,CP07,1
PDB,CP08,1
PDB,CP09,1
DD01,VA01,1
DD01,VA02,1
DD01,VA03,1
DD01,VB01,1
DD01,VB02,1
DD01,VD01,1
DD01,VD02,1
DD01,VD03,1
DD02,VA03,1
DD02,VA04,1
DD02,VA05,1
DD02,VB02,1
DD02,VB03,1
DD02,VB04,1
DD02,VD03,1
DD02,VD04,1
DD03,VB04,1
DD03,VB05,1
DD03,VB07,1
DD03,PVZ,1
DD04,VA10,1
DD04,VB06,1
DD04,VB07,1
DD04,VD08,1
DD04,PVZ,1
DD04,DVF,1
DD04,CA03,1
DD04,CP04,1
DD04,CP05,1
DD05,VA10,1
DD05,VA12,1
DD05,VB07,1
DD05,VB08,1
DD05,VB09,1
DD05,VD10,1
DD05,SPVR,1
DD05,PVZ,1
DD05,CA03,1
DD05,CA05,1
DD05,CA08,1
DD05,CP04,1
DD06,VA11,1
DD06,VA12,1
DD06,VB09,1
DD06,VB10,1
DD06,VB11,1
DD06,VD11,1
DD06,VD12,1
DD06,R1BR,1
DD06,R2AL,1
DD06,R2AR,1
DD06,R3AL,1
DD06,R8BR,1
DD06,SPDL,1
DD06,SPDR,1
DD06,SPVL,1
DD06,SPVR,1
DD06,PVV,1
DD06,PVX,1
DD06,PVY,1
DD06,PVZ,1
DD06,DVF,1
DD06,EF01,1
DD06,PDC,1
DD06,CA06,1
DD06,CP04,1
VA01,VA02,1
VA01,VB01,1
VA01,VD01,1
VA02,VA03,1
VA02,VB01,1
VA02,VB02,1
VA02,VD01,1
VA02,VD02,1
VA03,VA04,1
VA03,VB01,1
VA03,VB02,1
VA03,VB03,1
VA03,VD02,1
VA03,VD03,1
VA04,VB01,1
VA04,VB03,1
VA04,VB04,1
VA04,VD04,1
VA05,VA06,1
VA05,VB03,1
VA05,VB04,1
VA05,VD05,1
VA06,VB04,1
VA06,VB05,1
VA06,VD05,1
VA06,VD06,1
VA07,VB06,1
VA07,VD06,1
VA07,VD07,1
VA08,VB06,1
VA08,VD07,1
VA08,VD08,1
VA09,VA10,1
VA09,VB07,1
VA09,VB08,1
VA09,VB09,1
VA09,VD08,1
VA09,VD09,1
VA09,VD10,1
VA09,VD11,1
VA10,VA12,1
VA10,VB07,1
VA10,VB08,1
VA10,VB09,1
VA10,VD08,1
VA10,VD09,1
VA10,PVZ,1
VA10,CA08,1
VA10,CP04,1
VA11,VA12,1
VA11,VB09,1
VA11,VB10,1
VA11,VD10,1
VA11,VD11,1
VA11,VD12,1
VA11,PVV,1
VA11,PVY,1
VA11,PVZ,1
VA12,VB07,1
VA12,VB08,1
VA12,VB09,1
VA12,VB10,1
VA12,VB11,1
VA12,VD09,1
VA12,VD10,1
VA12,VD11,1
VA12,VD12,1
VA12,VD13,1
VA12,R1BR,1
VA12,R3AL,1
VA12,PVV,1
VA12,PVZ,1
VB01,VD01,1
VB01,VD02,1
VB01,VD05,1
VB02,VD02,1
VB02,VD03,1
VB03,VD03,1
VB03,VD04,1
VB04,VD04,1
VB04,VD05,1
VB05,VD06,1
VB06,VB07,1
VB06,VB09,1
VB06,VD06,1
VB06,VD07,1
VB06,VD09,1
VB06,VD11,1
VB06,PVZ,1
VB07,VB08,1
VB07,VD07,1
VB07,VD08,1
VB07,VD09,1
VB07,PVZ,1
VB08,VB09,1
VB08,VB10,1
VB08,VD09,1
VB08,VD10,1
VB08,PVZ,1
VB08,CP04,1
VB09,VB10,1
VB09,VD10,1
VB09,VD11,1
VB09,R7AR,1
VB10,VB11,1
VB10,VD11,1
VB10,VD12,1
VB10,R7AR,1
VB10,PVV,1
VB10,PVY,1
VB10,CA08,1
VB11,VD13,1
VB11,PVV,1
VB11,PVY,1
VD08,PVZ,1
VD09,SPVL,1
VD09,PVZ,1
VD09,CA08,1
VD10,SPVL,1
VD10,SPVR,1
VD10,PVV,1
VD10,PVZ,1
VD10,CA08,1
VD11,R2AL,1
VD11,SPVL,1
VD11,SPVR,1
VD11,PVV,1
VD11,PVZ,1
VD11,DVF,1
VD12,VD13,1
VD12,R3AR,1
VD12,R5AR,1
VD12,SPDL,1
VD12,SPVL,1
VD12,PVV,1
VD12,PVZ,1
VD12,DVF,1
VD12,PDC,1
VD12,CP08,1
VD13,VD13,1
VD13,PVV,1
VD13,PVY,1
VD13,PVZ,1
VD13,PDC,1
CEMDR,CEMDR,1
CEMVL,CEMVL,1
CEMVL,MCML,1
CEMVR,MCMR,1
CEMVR,EF02,1
CEMVR,EF03,1
MCMR,MCMR,1
MCMR,EF02,1
MCMR,EF03,1
R1AL,R1AL,1
R1AL,R1BL,1
R1AL,R2AL,1
R1AL,R2BL,1
R1AL,R3AL,1
R1AL,R3AR,1
R1AL,R3BL,1
R1AL,R4AL,1
R1AL,R4BL,1
R1AL,R7BL,1
R1AL,PVV,1
R1AR,R1BR,1
R1AR,R2AR,1
R1AR,R3BR,1
R1AR,R4AR,1
R1AR,R6AR,1
R1BL,R2AL,1
R1BL,R2BL,1
R1BL,R3AL,1
R1BL,R3BL,1
R1BL,R4AL,1
R1BL,R5AL,1
R1BL,R6BL,1
R1BL,PVV,1
R1BR,R1BR,1
R1BR,R2AR,1
R1BR,R2BR,1
R1BR,R3BL,1
R1BR,R3BR,1
R1BR,R4AR,1
R1BR,R5BR,1
R1BR,R6AR,1
R1BR,R6BL,1
R1BR,R6BR,1
R1BR,R7BL,1
R1BR,R7BR,1
R1BR,R9AR,1
R1BR,R9BL,1
R1BR,R9BR,1
R1BR,PCAR,1
R1BR,PVV,1
R1BR,PVX,1
R1BR,PVY,1
R1BR,PVZ,1
R1BR,DVE,1
R1BR,EF02,1
R1BR,EF03,1
R1BR,PDC,1
R1BR,CP09,1
R2AL,R2AL,1
R2AL,R2AR,1
R2AL,R3AL,1
R2AL,R4AL,1
R2AL,R5BL,1
R2AL,HOA,1
R2AL,PVX,1
R2AL,EF01,1
R2AL,CP07,1
R2AL,CP08,1
R2AL,CP09,1
R2AR,R2AR,1
R2AR,R4AR,1
R2AR,R5BR,1
R2AR,R6AR,1
R2AR,R8BR,1
R2AR,CP07,1
R2AR,CP08,1
R2AR,CP09,1
R2BL,R2BL,1
R2BL,R2BR,1
R2BL,R3AL,1
R2BL,R4AL,1
R2BL,R4BL,1
R2BL,R4BR,1
R2BL,R6AL,1
R2BL,R6BL,1
R2BL,R7AL,1
R2BL,R7BL,1
R2BL,R8AL,1
R2BL,R8AR,1
R2BL,R8BL,1
R2BL,R8BR,1
R2BL,R9AL,1
R2BL,R9AR,1
R2BL,R9BR,1
R2BL,PHDL,1
R2BL,PHDR,1
R2BL,HOB,1
R2BL,PCBL,1
R2BL,SPCL,1
R2BL,SPDL,1
R2BL,PVX,1
R2BL,PVY,1
R2BL,DVF,1
R2BL,EF01,1
R2BL,EF03,1
R2BL,CP01,1
R2BL,CP02,1
R2BL,CP03,1
R2BL,CP08,1
R2BR,R2BR,1
R2BR,R3AR,1
R2BR,R4AR,1
R2BR,R4BL,1
R2BR,R4BR,1
R2BR,R6AR,1
R2BR,R7AL,1
R2BR,R7AR,1
R2BR,R7BL,1
R2BR,R7BR,1
R2BR,R8AL,1
R2BR,R8AR,1
R2BR,R8BL,1
R2BR,R8BR,1
R2BR,PHDR,1
R2BR,HOA,1
R2BR,HOB,1
R2BR,PCAL,1
R2BR,PCAR,1
R2BR,PCBR,1
R2BR,PCCL,1
R2BR,SPCR,1
R2BR,SPDR,1
R2BR,PVY,1
R2BR,PVZ,1
R2BR,EF01,1
R2BR,EF03,1
R2BR,PGA,1
R2BR,CA04,1
R2BR,CA05,1
R2BR,CP04,1
R3AL,R3AR,1
R3AL,R3BL,1
R3AL,R4AL,1
R3AL,R4AR,1
R3AL,R4BL,1
R3AL,R5AL,1
R3AL,R5AR,1
R3AL,R5BL,1
R3AL,R6AL,1
R3AL,R6BL,1
R3AL,R7AL,1
R3AL,R7BL,1
R3AL,PVV,1
R3AL,PVX,1
R3AR,R3BR,1
R3AR,R4AL,1
R3AR,R4AR,1
R3AR,R4BR,1
R3AR,R5AL,1
R3AR,R5AR,1
R3AR,R5BR,1
R3AR,R7BR,1
R3AR,PVV,1
R3AR,PDC,1
R3BL,R3BR,1
R3BL,R4AL,1
R3BL,R4BL,1
R3BL,R5AL,1
R3BL,R5BL,1
R3BL,R6AL,1
R3BL,R6BL,1
R3BL,R6BR,1
R3BL,R7BL,1
R3BL,R7BR,1
R3BL,R9AR,1
R3BL,R9BR,1
R3BL,HOA,1
R3BL,HOB,1
R3BL,PCAL,1
R3BL,PCBR,1
R3BL,PVV,1
R3BL,PVX,1
R3BL,DX02,1
R3BL,EF01,1
R3BL,EF02,1
R3BL,EF03,1
R3BL,CP07,1
R3BL,CP09,1
R3BR,R3BR,1
R3BR,R4AL,1
R3BR,R5AR,1
R3BR,R5BR,1
R3BR,R6BR,1
R3BR,R9AL,1
R3BR,R9AR,1
R3BR,PHDL,1
R3BR,PHDR,1
R3BR,HOA,1
R3BR,HOB,1
R3BR,PCAL,1
R3BR,PCBL,1
R3BR,PVV,1
R3BR,PVX,1
R3BR,PVY,1
R3BR,PVZ,1
R3BR,DX03,1
R3BR,EF02,1
R3BR,EF03,1
R3BR,PGA,1
R3BR,CP04,1
R3BR,CP07,1
R3BR,CP08,1
R3BR,CP09,1
R4AL,R4AL,1
R4AL,R4AR,1
R4AL,R4BL,1
R4AL,R5AL,1
R4AL,R5AR,1
R4AL,R5BL,1
R4AL,R6AL,1
R4AL,R6AR,1
R4AL,R7AL,1
R4AL,R7BL,1
R4AL,PVV,1
R4AL,CA04,1
R4AR,R4AR,1
R4AR,R4BR,1
R4AR,R5AL,1
R4AR,R5AR,1
R4AR,R5BR,1
R4AR,R6AR,1
R4AR,R7AR,1
R4AR,R7BL,1
R4AR,HOB,1
R4AR,PVV,1
R4AR,PDC,1
R4AR,CA04,1
R4BL,R4BR,1
R4BL,R5BL,1
R4BL,R6BL,1
R4BL,R7AL,1
R4BL,R7AR,1
R4BL,R7BL,1
R4BL,R7BR,1
R4BL,R8AL,1
R4BL,R8BL,1
R4BL,R8BR,1
R4BL,R9AL,1
R4BL,R9BL,1
R4BL,R9BR,1
R4BL,PVY,1
R4BL,EF01,1
R4BL,EF02,1
R4BL,EF03,1
R4BL,CP02,1
R4BL,CP03,1
R4BR,R4BR,1
R4BR,R5BL,1
R4BR,R6AR,1
R4BR,R7AR,1
R4BR,R7BR,1
R4BR,R8BL,1
R4BR,R8BR,1
R4BR,R9BL,1
R4BR,PHDL,1
R4BR,PHDR,1
R4BR,PCBR,1
R4BR,SPVL,1
R4BR,PVY,1
R4BR,EF01,1
R4BR,EF02,1
R4BR,EF03,1
R4BR,CA05,1
R4BR,CP03,1
R5AL,R5AR,1
R5AL,R5BL,1
R5AL,R6AL,1
R5AL,R6BL,1
R5AL,R7AL,1
R5AL,PVV,1
R5AL,PDC,1
R5AR,R5BR,1
R5AR,R6AR,1
R5AR,PVV,1
R5AR,PDC,1
R5AR,CP07,1
R5BL,R6AL,1
R5BL,R7AL,1
R5BL,R7BL,1
R5BL,CA04,1
R5BR,R6AR,1
R5BR,R6BL,1
R5BR,R7AR,1
R5BR,R7BL,1
R5BR,R7BR,1
R5BR,R8BL,1
R5BR,R9AR,1
R5BR,R9BR,1
R5BR,HOB,1
R5BR,PVV,1
R5BR,PVY,1
R5BR,EF02,1
R5BR,EF03,1
R5BR,PDC,1
R6AL,R6AL,1
R6AL,R6AR,1
R6AL,R7AL,1
R6AL,R7AR,1
R6AL,R7BL,1
R6AL,PVV,1
R6AL,PDC,1
R6AL,CP07,1
R6AL,CP08,1
R6AL,CP09,1
R6AR,R6AR,1
R6AR,R7AL,1
R6AR,R7AR,1
R6AR,R7BL,1
R6AR,R7BR,1
R6AR,PVV,1
R6AR,PVX,1
R6AR,EF02,1
R6AR,PDC,1
R6AR,PGA,1
R6AR,CA04,1
R6AR,CP07,1
R6AR,CP08,1
R6AR,CP09,1
R6BL,R7BL,1
R6BL,R7BR,1
R6BL,R9AR,1
R6BL,R9BR,1
R6BL,EF02,1
R6BL,EF03,1
R6BR,R7AR,1
R6BR,R9BL,1
R6BR,HOA,1
R6BR,EF01,1
R6BR,EF02,1
R6BR,EF03,1
R7AL,R7AL,1
R7AL,R7AR,1
R7AL,R7BL,1
R7AL,R7BR,1
R7AL,PCAL,1
R7AL,PVV,1
R7AL,PVX,1
R7AL,EF02,1
R7AL,PDC,1
R7AL,PGA,1
R7AL,CA04,1
R7AL,CA05,1
R7AL,CP07,1
R7AL,CP08,1
R7AL,CP09,1
R7AR,R7AR,1
R7AR,R7BL,1
R7AR,R7BR,1
R7AR,R9AR,1
R7AR,R9BL,1
R7AR,R9BR,1
R7AR,PHDL,1
R7AR,PVV,1
R7AR,PVY,1
R7AR,PDC,1
R7AR,PGA,1
R7AR,CA04,1
R7AR,CA05,1
R7AR,CP07,1
R7AR,CP08,1
R7AR,CP09,1
R7BL,R7BL,1
R7BL,R7BR,1
R7BL,R8BL,1
R7BL,R9AL,1
R7BL,R9BR,1
R7BL,PHDR,1
R7BL,HOA,1
R7BL,PVV,1
R7BL,PVX,1
R7BL,PVY,1
R7BL,EF02,1
R7BL,EF03,1
R7BL,PDC,1
R7BL,PGA,1
R7BL,CA05,1
R7BL,CP07,1
R7BL,CP08,1
R7BL,CP09,1
R7BR,R7BR,1
R7BR,R9AL,1
R7BR,R9AR,1
R7BR,R9BL,1
R7BR,R9BR,1
R7BR,PHDR,1
R7BR,PCBR,1
R7BR,PVV,1
R7BR,PVY,1
R7BR,EF01,1
R7BR,EF02,1
R7BR,EF03,1
R7BR,PDC,1
R7BR,PGA,1
R7BR,CA04,1
R8AL,R8AR,1
R8AL,R8BL,1
R8AL,R8BR,1
R8AL,R9AL,1
R8AL,HOA,1
R8AL,HOB,1
R8AL,PCAL,1
R8AL,PCAR,1
R8AL,PCBL,1
R8AL,SPVR,1
R8AL,PVX,1
R8AL,PVY,1
R8AL,EF02,1
R8AL,EF03,1
R8AL,PGA,1
R8AL,CP02,1
R8AL,CP09,1
R8AR,R8BR,1
R8AR,R9AR,1
R8AR,PHDR,1
R8AR,HOA,1
R8AR,HOB,1
R8AR,PCAL,1
R8AR,PCAR,1
R8AR,PCBR,1
R8AR,PVV,1
R8AR,PVX,1
R8AR,CP04,1
R8AR,CP07,1
R8BL,R8BR,1
R8BL,R9AL,1
R8BL,R9AR,1
R8BL,R9BL,1
R8BL,PHDL,1
R8BL,PHDR,1
R8BL,PVY,1
R8BL,EF01,1
R8BL,EF03,1
R8BR,R8BR,1
R8BR,R9AR,1
R8BR,R9BL,1
R8BR,R9BR,1
R8BR,PHDL,1
R8BR,PHDR,1
R8BR,PCAR,1
R8BR,PVZ,1
R8BR,EF01,1
R8BR,EF03,1
R8BR,CA04,1
R8BR,CP08,1
R9AL,R9BL,1
R9AL,PHDL,1
R9AL,PHDR,1
R9AL,HOA,1
R9AL,HOB,1
R9AL,PCAL,1
R9AL,PVV,1
R9AL,PVX,1
R9AL,PVY,1
R9AL,DVF,1
R9AL,DX01,1
R9AL,DX03,1
R9AL,EF01,1
R9AL,EF03,1
R9AL,PGA,1
R9AL,CP08,1
R9AL,CP09,1
R9AR,R9BL,1
R9AR,R9BR,1
R9AR,PHDL,1
R9AR,PHDR,1
R9AR,HOA,1
R9AR,HOB,1
R9AR,PCAL,1
R9AR,PCAR,1
R9AR,PCBR,1
R9AR,SPVL,1
R9AR,PVV,1
R9AR,PVX,1
R9AR,PVY,1
R9AR,EF02,1
R9AR,CA04,1
R9AR,CA05,1
R9AR,CP02,1
R9AR,CP07,1
R9AR,CP08,1
R9AR,CP09,1
R9BL,R9BL,1
R9BL,R9BR,1
R9BL,PVV,1
R9BL,DX02,1
R9BL,EF01,1
R9BL,EF02,1
R9BL,EF03,1
R9BL,PGA,1
R9BL,CP09,1
R9BR,R9BR,1
R9BR,PHDR,1
R9BR,PVV,1
R9BR,PVX,1
R9BR,EF01,1
R9BR,EF02,1
R9BR,PGA,1
R9BR,CA04,1
R9BR,CP07,1
R9BR,CP08,1
R9BR,CP09,1
PHDL,PHDR,1
PHDL,HOB,1
PHDL,PCAL,1
PHDL,PVV,1
PHDL,PVX,1
PHDL,PVY,1
PHDL,DX03,1
PHDL,EF01,1
PHDL,EF03,1
PHDL,PGA,1
PHDL,CP01,1
PHDL,CP08,1
PHDL,CP09,1
PHDR,PCCR,1
PHDR,SPDR,1
PHDR,SPVR,1
PHDR,PVV,1
PHDR,PVX,1
PHDR,EF01,1
PHDR,EF02,1
PHDR,EF03,1
HOA,HOB,1
HOA,PCAL,1
HOA,PCAR,1
HOA,PCBR,1
HOA,PVV,1
HOA,PVY,1
HOA,PVZ,1
HOA,DVF,1
HOA,DX01,1
HOA,DX02,1
HOA,DX03,1
HOA,PDC,1
HOA,PGA,1
HOA,CA07,1
HOA,CP01,1
HOA,CP02,1
HOA,CP04,1
HOA,CP09,1
HOB,HOB,1
HOB,PCAL,1
HOB,PCAR,1
HOB,PCBL,1
HOB,PCBR,1
HOB,PCCR,1
HOB,SPCL,1
HOB,SPCR,1
HOB,SPDL,1
HOB,SPDR,1
HOB,SPVL,1
HOB,PVV,1
HOB,PVY,1
HOB,PVZ,1
HOB,DVE,1
HOB,DVF,1
HOB,DX01,1
HOB,DX02,1
HOB,DX03,1
HOB,EF01,1
HOB,EF02,1
HOB,EF03,1
HOB,CA05,1
HOB,CA06,1
HOB,CP01,1
HOB,CP02,1
HOB,CP03,1
HOB,CP04,1
HOB,CP05,1
HOB,CP06,1
PCAL,PCAL,1
PCAL,PCAR,1
PCAL,PCBL,1
PCAL,PVV,1
PCAL,PVX,1
PCAL,DVE,1
PCAL,DX01,1
PCAL,DX03,1
PCAL,CA06,1
PCAL,CP01,1
PCAL,CP02,1
PCAL,CP03,1
PCAL,CP04,1
PCAL,CP05,1
PCAL,CP07,1
PCAL,CP08,1
PCAL,CP09,1
PCAR,PCBR,1
PCAR,PVV,1
PCAR,PVX,1
PCAR,PVY,1
PCAR,DX02,1
PCAR,CA05,1
PCAR,CA06,1
PCAR,CP06,1
PCAR,CP07,1
PCAR,CP08,1
PCBL,PCBR,1
PCBL,PCCL,1
PCBL,PCCR,1
PCBL,SPCL,1
PCBL,PVX,1
PCBL,PVY,1
PCBL,PVZ,1
PCBL,DVF,1
PCBL,DX01,1
PCBL,DX03,1
PCBL,CA06,1
PCBL,CP02,1
PCBL,CP03,1
PCBL,CP04,1
PCBL,CP05,1
PCBL,CP06,1
PCBL,CP07,1
PCBR,PCCR,1
PCBR,SPCR,1
PCBR,PVV,1
PCBR,PVX,1
PCBR,PVY,1
PCBR,PVZ,1
PCBR,EF02,1
PCBR,CA05,1
PCBR,CA06,1
PCBR,CP04,1
PCBR,CP09,1
PCCL,PCCR,1
PCCL,SPCL,1
PCCL,SPCR,1
PCCL,SPVR,1
PCCL,DVF,1
PCCL,DX03,1
PCCL,CA05,1
PCCL,CP05,1
PCCL,CP06,1
PCCR,SPCR,1
PCCR,SPVL,1
PCCR,DVE,1
PCCR,CA05,1
PCCR,CA06,1
PCCR,CP04,1
PCCR,CP05,1
PCCR,CP06,1
SPCL,PVZ,1
SPCL,DVF,1
SPCL,DX03,1
SPCL,CA05,1
SPCL,CA06,1
SPCL,CP05,1
SPCL,CP06,1
SPCR,SPDR,1
SPCR,SPVR,1
SPCR,DVE,1
SPCR,CA04,1
SPCR,CA05,1
SPCR,CA06,1
SPCR,CP01,1
SPCR,CP04,1
SPCR,CP05,1
SPCR,CP06,1
SPDL,SPDR,1
SPDL,SPVL,1
SPDL,SPVR,1
SPDL,PVZ,1
SPDL,PGA,1
SPDL,CA05,1
SPDL,CA06,1
SPDL,CP01,1
SPDL,CP02,1
SPDL,CP03,1
SPDL,CP09,1
SPDR,SPVL,1
SPDR,SPVR,1
SPDR,PVZ,1
SPDR,CA05,1
SPDR,CP02,1
SPDR,CP03,1
SPDR,CP04,1
SPVL,SPVR,1
SPVL,PVV,1
SPVL,PVY,1
SPVL,PVZ,1
SPVL,DVE,1
SPVL,DVF,1
SPVL,CA05,1
SPVL,CP05,1
SPVL,CP06,1
SPVR,PVV,1
SPVR,PVZ,1
SPVR,DVE,1
SPVR,DVF,1
SPVR,EF01,1
SPVR,CA05,1
SPVR,CA07,1
SPVR,CP04,1
SPVR,CP06,1
SPVR,CP09,1
PVV,PVV,1
PVV,PVX,1
PVV,PVY,1
PVV,PVZ,1
PVV,DVF,1
PVV,DX02,1
PVV,EF02,1
PVV,PDC,1
PVV,CA04,1
PVV,CP07,1
PVV,CP08,1
PVV,CP09,1
PVX,PVY,1
PVX,PGA,1
PVX,CA05,1
PVX,CP07,1
PVX,CP08,1
PVX,CP09,1
PVY,PVY,1
PVY,EF03,1
PVZ,DVF,1
PVZ,DX02,1
PVZ,EF02,1
PVZ,CA05,1
PVZ,CA06,1
PVZ,CP01,1
PVZ,CP03,1
PVZ,CP04,1
PVZ,CP05,1
PVZ,CP06,1
PVZ,CP07,1
DVE,DVF,1
DVE,DX03,1
DVE,EF01,1
DVE,EF02,1
DVE,EF03,1
DVE,PGA,1
DVE,CA03,1
DVE,CA06,1
DVE,CP04,1
DVE,CP05,1
DVE,CP06,1
DVE,CP07,1
DVE,CP08,1
DVE,CP09,1
DVF,EF01,1
DVF,CA03,1
DVF,CA05,1
DVF,CP02,1
DVF,CP04,1
DVF,CP05,1
DVF,CP06,1
DVF,CP07,1
DVF,CP08,1
DVF,CP09,1
DX01,DX03,1
DX01,CP02,1
DX02,DX02,1
DX02,EF01,1
DX03,EF03,1
DX03,PGA,1
EF01,EF02,1
EF01,EF03,1
EF01,PGA,1
EF01,CP05,1
EF01,CP07,1
EF02,EF02,1
EF02,EF03,1
EF02,PGA,1
EF02,CA05,1
EF02,CA08,1
EF02,CP04,1
EF02,CP06,1
EF02,CP07,1
EF02,CP09,1
EF03,CA09,1
EF03,CP05,1
EF03,CP06,1
EF03,CP07,1
PDC,PDC,1
PDC,PGA,1
PDC,CP09,1
PGA,PGA,1
PGA,CP01,1
PGA,CP07,1
PGA,CP09,1
CA02,CA03,1
CA03,CA05,1
CA03,CP05,1
CA04,CA05,1
CA04,CA07,1
CA04,CP09,1
CA05,CA06,1
CA05,CP01,1
CA05,CP03,1
CA05,CP04,1
CA05,CP05,1
CA06,CP01,1
CA06,CP02,1
CA06,CP03,1
CA06,CP04,1
CA06,CP05,1
CA06,CP06,1
CA07,CA08,1
CA07,CA09,1
CA08,CA08,1
CA08,CA09,1
CA08,CP07,1
CA09,CA09,1
CP01,CP02,1
CP01,CP03,1
CP01,CP05,1
CP01,CP06,1
CP02,CP03,1
CP02,CP04,1
CP03,CP04,1
CP03,CP06,1
CP04,CP05,1
CP04,CP06,1
CP05,CP06,1
CP05,CP07,1
CP07,CP07,1
CP07,CP09,1
CP08,CP09,1
CP09,CP09,1
